-4.226991419739252187e-01 -1.726108662197768595e+00 1.286092889745607515e+01
-1.678951648262969165e+00 1.875223164969272993e-01 1.264267278862071286e+01
2.335963717414758278e+00 -1.416471518208533897e+00 1.302102395911645694e+01
2.594176084214648625e+00 6.606591542291280206e-01 1.303611678868426438e+01
2.059729513367636322e+00 1.307526967678507290e+00 1.313177234019094186e+01
2.245980141484984927e+00 1.670449097038144259e+00 1.347849013952262887e+01
-1.198914990737458330e+00 -2.828829774692763088e+00 1.318093743069871415e+01
-2.164492979378129789e-02 -2.375413889770666476e+00 1.271645098893724679e+01
-1.054597502169427159e+00 1.917492173861644389e+00 1.284709835014454526e+01
4.472394585871630746e-01 2.952132187290112952e+00 1.340211023145628921e+01
-2.672177867488652048e+00 3.073983847206962494e+00 1.294866950758420820e+01
1.947676044511217341e+00 2.968682389313117120e+00 1.333662556808593003e+01
-6.761915135132570143e-01 2.079117358299485296e+00 1.287027286960192463e+01
-1.595686230579202780e+00 1.916262414786285007e+00 1.319875162535790025e+01
-3.008357298813096659e+00 -2.822724084505789932e-01 1.340700365238759240e+01
1.136524478374692393e+00 -5.720646825118378409e-01 1.296195281790516596e+01
2.095280444105680040e+00 2.433208523414411850e-01 1.287035861515159496e+01
1.437296664208127517e-01 2.681136823936740576e-01 1.349907020862671381e+01
-4.535704964554336804e-01 1.740436047433122191e+00 1.307582642300539000e+01
-5.697416621522624069e-01 1.021013393514783374e+00 1.342063682402513614e+01
-1.407932697228198249e+00 1.560499325417967320e+00 1.343492491638384223e+01
3.002941505475131834e-01 -1.435187429171213447e+00 1.348578096777737656e+01
2.657181649508770782e+00 1.731545000557297875e+00 1.281132865972258905e+01
-1.276229464024699167e+00 -2.495710050415071990e+00 1.274635436108327724e+01
2.653844189409946708e+00 -6.905945872662551110e-01 1.328880595219296268e+01
8.775581814285491333e-01 4.272283550174900135e-01 1.264897335155845326e+01
-7.812512754254212766e-01 -2.352813895048569748e+00 1.311118817412943116e+01
-1.845402803278172188e+00 2.758883760936887697e+00 1.296936689119410424e+01
6.292158210624041459e-01 -1.888356203485179741e-01 1.335162822812635675e+01
1.204654376047503916e+00 1.281099003934677683e+00 1.345262638213071860e+01
-2.451403272115983967e+00 -5.677060301962244537e-02 1.302745487293680604e+01
2.731003913507541903e+00 -2.466352979779628196e+00 1.342598155791241510e+01
-1.827732056943251360e+00 -1.218519322056353271e+00 1.338509321615374681e+01
-2.130331235808489154e+00 -1.258232287471760857e+00 1.292945260701064569e+01
-2.841978070010381607e+00 -2.542777718507862161e+00 1.331600326514910471e+01
-1.776195345055327390e+00 -2.015488196135854615e+00 1.324220271377619085e+01
-2.065514775131100045e+00 1.631701280779885188e+00 1.292753899367805026e+01
9.785846554750987636e-01 -2.675685148879329400e+00 1.270962706715467583e+01
1.944550596309362334e+00 -1.711136312638503965e+00 1.335398347278133357e+01
-7.144729834206224872e-01 -2.937965739121294551e+00 1.287011371085230316e+01
-2.988342984177240425e+00 -1.879999396435608539e+00 1.324308741925332988e+01
2.786284645919888447e+00 3.133601763283483166e+00 1.265991767172158688e+01
2.208811432927729079e+00 1.835022052559020622e+00 1.309609928778169241e+01
-1.187095631542004703e+00 2.433029099138743767e+00 1.308492649081342307e+01
3.731694825806530780e-01 -9.115769992874258598e-01 1.339834526215032540e+01
-2.644313411808644876e+00 2.563718808995569809e+00 1.315995767646223769e+01
-2.613513168405776632e+00 -1.276236963490771981e+00 1.293617745776035832e+01
7.207743538766551161e-01 8.000496847509896980e-01 1.323469282381803502e+01
-8.587803015857815581e-01 -3.143042023515629779e-01 1.318293218577716708e+01
1.784518874240656139e+00 -2.198798887926797896e+00 1.273426796448204712e+01
7.619204661726404204e-01 -1.252240160700050620e+00 1.294525413543793313e+01
-1.339746662472822036e+00 -1.368384230716728878e+00 1.288526394024462896e+01
1.725274397154795913e+00 -2.888843127080292117e+00 1.323524901848938917e+01
5.712682267881796783e-01 -5.739275332179976097e-01 1.280690244947243173e+01
-3.556628013051086334e-01 2.581740585884459982e-01 1.277180061698608604e+01
8.889252301567065473e-01 -1.334803380864563183e+00 1.267393526093662892e+01
1.295412302643328850e+00 2.964848733401366232e-01 1.295901873225866119e+01
1.941628741426485227e+00 -8.402525960428768315e-01 1.326730324114161519e+01
-1.758887997222396082e+00 6.353681022474164664e-01 1.296839267348931024e+01
-2.887705900193659581e+00 -3.564202695517351138e-01 1.315930932943482468e+01
6.331874502403054272e-01 -4.293491744651238839e-01 1.314802254872621567e+01
7.506448223617074866e-01 -5.889879787523497612e-01 1.321660880925737658e+01
-4.302335262871634924e-01 -2.132985010433120721e+00 1.321393397908652645e+01
1.388302013243285060e+00 4.423628988449568311e-01 1.261085518333994315e+01
-1.402613816569640015e-01 6.851234973686808338e-01 1.285237795827180562e+01
-2.830731719975871030e+00 2.506436123310515462e+00 1.344604622096840885e+01
-2.413415431694057922e+00 -2.991260889170286319e-01 1.321781959117873484e+01
-2.116065053682909536e+00 -5.272846657644008062e-01 1.332528127347045555e+01
-1.861271444362305294e+00 -2.673492298952151902e+00 1.270900423107925370e+01
1.148545971610477778e+00 2.410426026630442919e+00 1.297740066827486949e+01
-3.211215051688034450e-01 3.037659058658831235e+00 1.272466102908378538e+01
3.114387952527033043e+00 2.913946938284612820e-01 1.282031942495088472e+01
-1.004094492185540588e+00 1.717310609471307536e+00 1.341942870435610935e+01
-9.127997179437703501e-01 -1.271161156938747316e+00 1.276831316933032490e+01
1.360187101591969316e+00 -3.098894694172018571e+00 1.265181892420267218e+01
-3.617395138230294904e-02 -1.865936851278535480e+00 1.264277760266152839e+01
2.161241852041940525e+00 7.139180325307092900e-02 1.266190348880764915e+01
1.879471171326839496e+00 8.007126896890426337e-02 1.267924081909193568e+01
-1.772622953195237550e-01 1.951745127823061310e+00 1.310417637087936527e+01
-2.999645719791669940e+00 -5.516365835781771310e-01 1.307026273031019059e+01
-1.356504301102864130e+00 2.110552109402018317e+00 1.291813854572248665e+01
-2.978578427306310950e+00 1.381933499092738771e+00 1.261657495847198973e+01
2.515109690019134980e-01 3.691030433131383681e-01 1.281824851570065782e+01
-2.046952083847203951e+00 -1.975331497376068945e+00 1.330740928722948091e+01
-2.607097538221732069e+00 1.979737355351159245e+00 1.300454435621012905e+01
9.065428833526478769e-01 -8.273995448911111161e-01 1.278103853223183073e+01
2.493217937132397033e+00 2.662685610667733016e+00 1.266862076138266779e+01
2.812595677070833133e+00 -9.782098771334513110e-01 1.299514015679208789e+01
5.363820310685292192e-01 -2.161490056375273472e+00 1.270319262650753167e+01
3.655129016460203495e-01 1.325285460913375069e+00 1.285741393235206687e+01
-1.814185833995183739e+00 -2.457166638080892085e-01 1.296321719002222927e+01
-2.470830557663485472e+00 -2.328259143355624339e+00 1.299078856566135443e+01
1.252547571684676342e+00 3.341016028593655207e-01 1.311946564651290714e+01
8.817756539487291434e-01 2.736369150117954341e+00 1.269469887429474397e+01
2.407984599326334241e+00 -1.018656674227261139e+00 1.297921306337812730e+01
3.534676518624926267e-01 -2.093639376177367950e+00 1.292195771131725301e+01
-9.370879015549076207e-01 7.716126919545818197e-01 1.273245785722837020e+01
1.675468079917992625e+00 -3.656113716551154802e-01 1.308460683067603014e+01
-1.015164191607536903e+00 1.621383885683548520e+00 1.271061600773416878e+01
8.592735211315183363e-02 -9.433200174399440918e-01 1.329771202122933715e+01
2.428975470419784344e+00 2.347245586390614314e+00 1.271996726157656177e+01
1.489635827922946021e+00 2.041015484011415637e+00 1.261593039508808900e+01
2.266054192153855062e+00 1.548437149620741415e+00 1.325400688844626096e+01
9.768153214769625947e-01 -2.796257620452160086e+00 1.277465592670604444e+01
-4.330457374171174934e-01 5.143491425192703304e-01 1.267060864416346533e+01
2.702417109915256077e-01 -1.811396665997540678e+00 1.316725403610281653e+01
1.662935074072271036e+00 2.162146737455703516e+00 1.314363142235275994e+01
-2.155163082359076832e+00 8.964694852112726764e-01 1.310994259360821879e+01
2.643385303339167436e-01 -5.833312706072439902e-01 1.340787383944775435e+01
-9.828362710869669172e-01 1.621553382074783833e+00 1.269992272189210958e+01
2.305567934319957324e+00 -1.520546925979694430e+00 1.303048563344645316e+01
-2.682128396165881945e+00 1.284339446548843355e-01 1.338159438080236185e+01
-9.065630926905643427e-01 -2.807803156409452328e+00 1.343788857739930087e+01
2.867199639358629426e+00 2.605271275952620869e+00 1.271271528532353834e+01
2.219992709227742722e-01 -1.678524701674178221e+00 1.315114481604252461e+01
-1.418345082976878002e+00 -1.252255937721320045e+00 1.260327107989204265e+01
-3.699469234280980956e-01 -2.986699765738534573e+00 1.347568651454897370e+01
-2.586262848929288261e-01 2.246437553859686354e+00 1.279802821333387897e+01
-2.530738133385940891e+00 -2.266532847336268031e+00 1.269382755202311408e+01
-1.546409175483163256e+00 2.236350189548445222e+00 1.330107556261845048e+01
-2.515368750014074450e+00 1.425707920659965211e+00 1.310785878267852134e+01
3.295663746379204895e-01 -3.107367946672538128e+00 1.303403519229573782e+01
4.169892816308253813e-01 -1.145553765762099552e-01 1.273692797047133318e+01
-2.847246917281011314e+00 5.936601876369200781e-01 1.284083300714982023e+01
2.128088583367977904e+00 -5.789840606785485733e-01 1.264906276269582186e+01
-2.461114357382572670e+00 1.893859112480249962e+00 1.342709980596165309e+01
-3.591445474566281604e-01 2.967392144380584185e+00 1.342902078852699255e+01
-8.232624731738424906e-01 1.034065332369348056e+00 1.336625249157088469e+01
1.258478617407599920e+00 -1.013737121570356781e+00 1.334839998198641098e+01
2.130393068898537301e+00 7.736984209107067301e-03 1.331340088533689681e+01
-9.633491716984932118e-01 -2.245843220856598599e+00 1.330583799414501378e+01
1.894649626449927737e+00 2.078406341448391537e+00 1.330054932959632197e+01
-2.473107868063267656e+00 -2.349209870039350001e+00 1.294173621474913105e+01
-2.522563173996241748e+00 -2.687819471877647359e+00 1.275452781228408305e+01
-1.498554358839796485e+00 -8.667457003744956090e-01 1.331075072637586842e+01
3.082059958209981687e+00 -8.105137218499161023e-01 1.341956726364945496e+01
-4.956206634581619141e-01 3.038588862437248572e+00 1.335769046858064613e+01
-2.859100590936822783e+00 8.894670600365923718e-01 1.325249120556962623e+01
5.762782906311647579e-02 -1.418157134641600869e+00 1.345505747306877176e+01
-2.626048680682538272e+00 -1.334166860440458180e+00 1.313866138131046135e+01
-9.805122454246735231e-01 1.889832479040700619e-01 1.293171785725423106e+01
-2.729957274710431925e+00 8.734451142826857861e-01 1.329516354962046343e+01
-2.188858138059976088e+00 -1.790611687898088666e+00 1.289850409399721087e+01
1.918837441127640986e-01 1.701688675152363217e+00 1.323432974857755084e+01
5.095014842868321736e-01 2.768568599495011107e+00 1.306347499214812125e+01
-1.219382716770651465e+00 -6.535193756011974386e-01 1.323158181513636578e+01
-1.400221924436877874e+00 9.344028728053288546e-01 1.324452156404779402e+01
2.890925962420361373e+00 1.201752471215412399e+00 1.342440641638156862e+01
2.232462322620176742e+00 -1.564057993944991676e+00 1.276476339463825127e+01
-2.085633768446646830e+00 1.728514416320539482e+00 1.297593757382762725e+01
1.238092928995348174e+00 -9.440214735415453084e-01 1.277954597308373152e+01
1.032743272857964634e+00 -5.858616079971672441e-01 1.342228775969181953e+01
-1.245227850852500318e+00 -7.113104921136939041e-01 1.276842560056273612e+01
2.132982372282040906e+00 -1.622528378809571015e+00 1.314441776728127742e+01
-2.564870810841912707e-01 2.574982836069713343e+00 1.280326693557649342e+01
-1.023507506020345570e+00 -1.196072282256747332e+00 1.277699287659972960e+01
2.066190249145837043e+00 2.251286626239576982e-01 1.337775292882365896e+01
2.372541453138500955e+00 -1.597772386012246359e+00 1.307864632053403930e+01
1.545872308159389696e+00 -1.351175704763051044e+00 1.265384288451030592e+01
-2.802523435169733901e+00 2.659076891739202253e+00 1.269208899804076296e+01
7.788961423433149456e-01 2.024486010160591931e+00 1.272166043219570497e+01
-3.769925465241961149e-01 2.454937231052629620e+00 1.326595568874720321e+01
1.908440632994824249e+00 2.530686831258300629e+00 1.327355730128585876e+01
2.338910548622710195e+00 2.124929652417408832e+00 1.285626116976549405e+01
-2.310881920977901682e+00 4.746364187502738474e-02 1.304821445159406146e+01
-1.232670697931910198e-01 -9.299212916905594817e-01 1.288078767628877053e+01
-2.875453372340115887e+00 -1.413855226568512258e-01 1.342296463898405356e+01
2.135659067749168472e+00 7.699335598767356181e-01 1.285431744545175725e+01
-2.883306753541328149e+00 -2.754424750859104876e+00 1.306288736144177243e+01
2.669966716596504419e+00 -2.447361636934252349e+00 1.306541447208726758e+01
2.747866996714710908e+00 2.001690197554362172e+00 1.300355154568129912e+01
3.182326574116300932e-02 -1.475656095322737116e-01 1.343904989496315849e+01
1.455005945109544285e-01 -2.982457956929422949e+00 1.292629232871827583e+01
-1.617571778483753109e+00 5.977956660857799420e-01 1.300190744679786192e+01
-1.497689942374243799e+00 -1.216597081372327027e+00 1.307232866967941654e+01
4.216069157338475648e-01 6.395046531353769659e-01 1.281823347570080252e+01
2.219839492718378438e+00 3.010625979829937293e-01 1.279619714115560924e+01
-1.430108167343081327e+00 -2.082108712250649418e+00 1.265086720052004843e+01
-3.959432483316698281e-01 2.936792561571530236e+00 1.308447192531853887e+01
2.001533140210355555e+00 1.860905739709061812e+00 1.321977932183943416e+01
2.271545414461733081e+00 -2.172473438523238265e+00 1.278333072490466904e+01
2.834471627215274125e+00 -1.883969279906780425e+00 1.271197633603707189e+01
-3.119379381010856100e+00 1.553514381843045022e+00 1.333260955246547397e+01
-1.718134057109431678e+00 7.160761627493497095e-01 1.325473853148848491e+01
-3.094093002206505627e+00 3.128905404497041687e+00 1.275635332555005341e+01
3.090676753645152708e+00 -2.788536689598610785e+00 1.278343579420913656e+01
-1.140782302578339458e+00 2.402919824130669291e-01 1.331877846521288333e+01
-1.647335854572604896e+00 -2.854318610923314292e+00 1.348783491908429788e+01
-2.233726371120555498e+00 2.067116269019614094e+00 1.327734159526010593e+01
-2.406606833722401806e+00 -1.878485869600009295e+00 1.269548366494530001e+01
-6.229900825420968680e-01 1.603297630855973210e+00 1.325646893868482934e+01
-1.203674915955388336e+00 2.952301107932166602e+00 1.329006120121490042e+01
1.418252138377038563e-01 -1.584350399030163281e-01 1.313317970658322587e+01
5.707772968904456512e-01 -1.822977012731365143e+00 1.270065762933789166e+01
-1.883867434846067113e-01 8.701875599181851939e-01 1.337961165367694427e+01
-2.896750025779605942e+00 -4.478663524809958218e-01 1.279660176678834738e+01
-3.647787142190495047e-03 1.114513033129336250e+00 1.325333330551867128e+01
1.686594396807890028e+00 -1.597806429778137138e+00 1.272261363242120957e+01
2.810344741953190173e-01 7.515603956109067063e-01 1.286966720000694764e+01
2.231142862510255398e+00 1.584269453189883770e-01 1.335243597714374530e+01
-2.706192166072849847e+00 -1.854172607492414526e+00 1.344133475494101049e+01
-2.551327115678382995e+00 1.574422600942672723e+00 1.302309413121695769e+01
-6.560808500996793136e-01 6.841990547909482245e-02 1.293538623165789758e+01
-2.985537065021476089e+00 1.824651674854399275e+00 1.272705104630882822e+01
-2.954384438478044661e+00 1.243217879166505391e+00 1.268840641778141176e+01
-1.534809536290609122e+00 -1.168081831846064622e+00 1.319121607968565435e+01
1.574058760598692430e+00 5.420548138134737570e-01 1.335596168369084680e+01
-1.546169736927796468e+00 2.045622316583661338e+00 1.317326508009040609e+01
2.923553244296519971e+00 2.289824787234555181e+00 1.271349516089900256e+01
-4.821333658831825630e-01 4.875621044732358911e-01 1.345361540445532178e+01
-1.990663635441359158e+00 -1.771322830282629601e+00 1.344059680967641590e+01
-2.050682494448354376e+00 -3.019573624443583348e-01 1.331177037503119820e+01
1.928934289995454243e+00 2.644638318682495104e-01 1.306083257328611325e+01
-7.979659317715523947e-01 -9.635446449113649336e-01 1.338248699596672431e+01
-2.178715853698741434e+00 -2.525690442546104642e-01 1.303535442972974501e+01
-1.794133959260452604e+00 2.237736326308343848e+00 1.308880179444003744e+01
2.301120967990533117e+00 2.270206054341288748e+00 1.270807793365434257e+01
-2.544783621772984450e+00 -2.820018042972238348e+00 1.310064946830942390e+01
-3.071969205135305359e-02 2.114229861053895654e-01 1.316527219712967067e+01
1.997772067240239480e+00 2.486664467331484829e+00 1.262295943636846118e+01
-1.151850003197474992e+00 2.308625488811322235e+00 1.287264166841448088e+01
1.624114645447349403e+00 -3.080199900158685278e+00 1.328208122909272504e+01
-2.067027355150107937e+00 -7.590373957251741466e-01 1.271093982774832121e+01
-2.175025007352852313e+00 -1.092130614851616333e+00 1.310759351772004067e+01
2.843199884772280583e+00 2.697455264591653190e+00 1.306202048315743447e+01
-1.806603662370390051e+00 2.363567712625440187e+00 1.282399302690415155e+01
-1.439915478552105998e+00 5.872091660593112827e-01 1.329610808785997200e+01
2.071223217545509421e+00 4.903505346481522587e-01 1.261416935110402449e+01
-2.182699603344700368e+00 2.558727806781939229e+00 1.272060762867740458e+01
2.823740411993953536e-01 2.299634020455957106e+00 1.313448982722061231e+01
2.328727646296732345e+00 1.057595179472158087e+00 1.339432694985436711e+01
-3.139310972174742975e+00 -5.224887669254618672e-01 1.299917372848520003e+01
2.393606550819217027e+00 -2.516774063360167624e+00 1.306285054136331425e+01
1.875641035271718771e+00 -6.835804633844628775e-01 1.317046867457737491e+01
1.701397778617389278e+00 2.300789346060241769e+00 1.293175725901819106e+01
1.360712936076464707e-01 -9.489316455386069826e-01 1.297729318002057930e+01
2.862422244061937349e-01 8.692310651717205516e-01 1.263129204016855311e+01
3.777499540820996593e-01 3.012027179439260571e+00 1.322077856250684036e+01
2.984041681711411265e+00 2.242538116860518294e+00 1.301458729952475402e+01
1.337996947824142246e+00 1.617403205927629095e+00 1.300145371473397127e+01
-2.035268791180605330e+00 2.008668710225647303e-01 1.326944565722124203e+01
-2.417857830386588081e+00 1.588843552150603244e+00 1.308131359581286723e+01
1.184453110057786418e+00 7.825249649219951920e-01 1.308493171858850346e+01
2.527006216989968301e+00 -1.767841323436611267e+00 1.283610011897137149e+01
1.928709840963698241e+00 1.262965725514111348e+00 1.301958681475339930e+01
-1.070210670190706814e+00 -1.813349152164549505e+00 1.340469616962934474e+01
2.221790135602248029e+00 6.187667665378353554e-01 1.342206843740691902e+01
8.681035726028474286e-02 -2.637987455778350920e+00 1.265999781684095105e+01
3.308378343746478656e-01 1.432068280580664599e+00 1.313320505227002677e+01
-9.709450355823179279e-01 7.439382493818089692e-01 1.269075793991970613e+01
2.588682992257828275e+00 2.273589013907963086e+00 1.332140506815995451e+01
-1.077459110705183409e+00 -1.968423012909038095e+00 1.272934528668416476e+01
-1.565903311365281381e+00 -9.061944476958161410e-01 1.309251204868636442e+01
-1.882560905470777257e+00 8.514259761881817212e-01 1.333819297151560868e+01
-1.201610423639601022e+00 -2.714589013266925477e+00 1.319976085344270267e+01
3.117182050003298066e+00 9.226229177493845413e-01 1.331579253066255930e+01
-2.254766589546295386e+00 2.206744855580862641e+00 1.320828697562794751e+01
-2.436717385885509568e+00 4.690797059314317785e-01 1.332689629155981059e+01
1.816556319248231688e+00 -3.102653045709996782e+00 1.344383882343245951e+01
8.179511740690736943e-01 1.008239170881379820e+00 1.340356686029264743e+01
-2.689981137451487037e+00 -1.177396798736725980e+00 1.283157102674609717e+01
2.743948561381110096e+00 2.777032743196960141e+00 1.306938436563234518e+01
1.548208897373978488e+00 4.319953509754341781e-01 1.262040806970014195e+01
-3.083553879071043724e+00 -5.630695924005095776e-01 1.335455750135777819e+01
2.522803765492075634e+00 -4.272476910307485554e-01 1.315483399639248496e+01
2.012800602484462686e+00 -2.260301080340064495e+00 1.266801540706481610e+01
-8.766226796486362716e-01 -2.079868737705276693e+00 1.314158656461881947e+01
2.435677720580464722e-02 1.985222776948253554e+00 1.335232815356458680e+01
-1.767419748740443719e+00 2.148901979442134902e+00 1.319721263783549148e+01
4.184166968206555204e-01 -6.209341016086140641e-01 1.268696518219192093e+01
3.102110357162159104e+00 -1.525182140433659184e+00 1.262126247696691550e+01
-1.603717116024585110e+00 -4.862646657544877904e-01 1.307097188085491979e+01
-7.246034111974277714e-01 -1.203443143736607546e+00 1.346455999630981282e+01
9.222877901005368528e-01 4.592634033640714541e-01 1.321646022513876773e+01
1.920846909764790666e+00 2.245463300945522711e+00 1.330250394455030261e+01
-2.318348460549083168e+00 1.733496161897932986e+00 1.291381570975048731e+01
2.507295862585483093e+00 8.489940772356310283e-01 1.320509669526961005e+01
1.745963687042353385e+00 -1.646337794853076186e+00 1.319745877871839213e+01
1.330426451318451164e+00 -1.378380227795878987e-01 1.291045704689290119e+01
1.646411066155627267e+00 1.953870448585767861e+00 1.344331252999073456e+01
1.251163656803973900e+00 -6.417303746616971338e-01 1.264927076943936868e+01
2.915016058789259290e-01 1.473539584830011684e+00 1.339138788576991423e+01
-1.712868270210634591e-01 -1.144655978362112858e+00 1.333165526654099686e+01
1.461433815050686924e+00 3.118521246744959896e+00 1.327431492910888622e+01
-2.094951973101518483e+00 7.280054876192298963e-02 1.303194213895818443e+01
-4.891769652393658241e-01 7.232988790931238476e-01 1.299515223577892087e+01
2.190185054960537947e+00 -2.498667482732530587e+00 1.346197651683226404e+01
-6.050307577966851369e-01 2.183870451585436356e+00 1.277825681739536456e+01
-3.097572757269763777e+00 -2.851456047010292316e+00 1.297899077106640497e+01
4.293291577645992341e-01 1.399448666123274343e+00 1.260101714319815258e+01
-1.940832881655586206e+00 -2.852861766251267639e+00 1.266381117926461286e+01
1.144301124606277753e+00 4.110013703347079606e-01 1.344118892131939624e+01
4.019426473654075238e-01 7.646143676887682261e-01 1.337817079973989642e+01
-2.078127693891810956e+00 2.952516224462137018e+00 1.281910228663145368e+01
-3.557573931193269701e-02 -1.723785269011978372e+00 1.296299832867228474e+01
-3.977610093174290817e-01 1.906285474496421273e+00 1.277859413948679723e+01
-7.362637454332849885e-01 8.658122727408477104e-01 1.300629237163938257e+01
-8.812423415208590072e-01 -1.119259100714588229e+00 1.312499828294807358e+01
-2.871280131383962431e+00 -1.766139391893404742e+00 1.267869479443115388e+01
-7.069127413184981279e-01 1.779137366096342099e+00 1.261709331988141969e+01
7.754003303050014395e-01 1.266977237749777885e+00 1.315166505827460774e+01
-5.547761168348830374e-01 6.491315738267511293e-02 1.343434083809103363e+01
-1.631384052193510126e+00 -8.865654450109876628e-01 1.301056109936129346e+01
-7.762311841025049119e-01 2.065492601644448811e+00 1.265328436028792858e+01
-6.795680056909780831e-01 1.834148153001802228e+00 1.339845724674842842e+01
1.762984401101225451e+00 3.545991117064222209e-01 1.341427389393611591e+01
3.062414677965373144e+00 1.032533179110258992e+00 1.349969793028470377e+01
1.301120936771454240e+00 2.480312382404695093e+00 1.313019618730793070e+01
-2.906645538683489960e+00 2.250002019767322281e+00 1.337509483439910873e+01
-8.716381598148656984e-01 -8.515771400530005586e-01 1.313857505785457924e+01
-4.986143384406922507e-01 1.933422280901186951e-02 1.279735596725808300e+01
1.969944089421059807e+00 -2.533999934562650047e+00 1.267991451627112198e+01
-2.045310905558917369e+00 8.046456262552403871e-01 1.318572533560887372e+01
1.409570441006400721e+00 -1.157692727931412424e+00 1.321618530747007547e+01
-3.412901664728682505e-01 1.740236071569143839e+00 1.260244008182578490e+01
1.953800788083412066e+00 -2.905009298356491243e-01 1.347347479051181018e+01
-1.259489714602660904e+00 2.153354197944215009e+00 1.306931351672663411e+01
2.411567740504228397e+00 -2.627729714911648529e+00 1.328330706446930698e+01
