x,y,t,ux,uy,p
-2.5648158773447918,2.932971266437346,0.0,-0.03580060875445862,0.047642954158447846,-0.00014167166852652744
-2.172116795646068,-2.9575149590435164,0.0,0.0297090095568656,0.027853961435693558,-0.004452090883341558
-2.172116795646068,-2.5648158773447918,0.0,0.004633603731937816,-0.01246769446464584,0.00036624416196846446
-2.172116795646068,-2.172116795646068,0.0,0.031551053988490854,-0.028948852106771544,0.0012347659793168126
-2.172116795646068,-1.7794177139473437,0.0,-0.00763691715878689,0.02298938649589106,-0.0013432672451626812
-2.172116795646068,-1.3867186322486196,0.0,-0.011708148353469939,0.04241880587696281,0.0008105970430899448
-2.172116795646068,-0.9940195505498957,0.0,-0.014995357250727172,0.0055661087570903975,0.00017819124905363876
-2.172116795646068,-0.6013204688511715,0.0,-0.011530674077634626,0.026861472247034814,-0.00956001856455158
-2.172116795646068,-0.20862138715244738,0.0,0.114447003620597,0.02559068356081007,-0.0012912219358204604
-2.172116795646068,0.18407769454627676,0.0,0.013599282599072546,0.01991031835681411,-0.004671163722571006
-2.172116795646068,0.5767767762450009,0.0,-0.05561409005189781,-0.01682213143649039,-0.002167817559840214
-2.172116795646068,0.969475857943725,0.0,0.012444027037608942,-0.008516773405617042,-0.0052169228954344875
-2.172116795646068,1.3621749396424496,0.0,0.03784772672182021,-0.0038799184050833206,-0.002470239091849391
-2.172116795646068,1.7548740213411733,0.0,-0.06777488378372433,0.009139494127486573,-0.002146495685291445
-2.172116795646068,2.147573103039898,0.0,-0.006668548148930281,0.013727753263669472,-0.008472265599335014
-2.172116795646068,2.5402721847386216,0.0,0.028313067499704508,-0.003827720784417638,-0.005620057827109251
-2.172116795646068,2.932971266437346,0.0,-0.09655995797908735,0.023476081551770084,-0.0011775676886748784
-1.7794177139473437,-2.9575149590435164,0.0,0.04368454259970411,0.023460651881502943,-0.007357799556374094
-1.7794177139473437,-2.5648158773447918,0.0,0.0481380788882811,-0.010042771873253378,-0.00019528892384278147
-1.7794177139473437,-2.172116795646068,0.0,-0.010979848500659858,-0.03452338181962418,0.0023201184142725654
-1.7794177139473437,-1.7794177139473437,0.0,-0.05490185211149068,0.011518844074445863,-0.005762835307410187
-1.7794177139473437,-1.3867186322486196,0.0,0.05774627565118679,-0.017371058659813487,-0.004408657238741673
-1.7794177139473437,-0.9940195505498957,0.0,0.006616398244855819,-0.04868046216176529,-0.00020286543917048014
-1.7794177139473437,-0.6013204688511715,0.0,-0.007148881249855087,-0.07847705510015454,-0.0011331823615576653
-1.7794177139473437,-0.20862138715244738,0.0,0.06938257764886108,-0.058240811170803757,0.0013418212559360536
-1.7794177139473437,0.18407769454627676,0.0,0.02571820309339405,-0.010918092998354376,-0.0005733951249022674
-1.7794177139473437,0.5767767762450009,0.0,-0.04006386493259844,0.0008978174700947849,-0.0010317010174548838
-1.7794177139473437,0.969475857943725,0.0,-0.0009880103526100786,0.001976747011139178,0.00044654425970411254
-1.7794177139473437,1.3621749396424496,0.0,0.016761328075746602,0.015929236216492292,-0.0016959889620278077
-1.7794177139473437,1.7548740213411733,0.0,-0.03444530253044774,-0.009510263922160271,-0.0019002900793876117
-1.7794177139473437,2.147573103039898,0.0,-0.006463641440517375,-0.0661274303300728,-0.004940921381009684
-1.7794177139473437,2.5402721847386216,0.0,-0.02129782464924389,0.015224060513880098,-0.0041797790119915985
-1.7794177139473437,2.932971266437346,0.0,-0.091723235798899,0.04205887223921216,-0.002443855399051028
-1.3867186322486196,-2.9575149590435164,0.0,0.05908418089821489,-0.07845983250026961,-0.008933742653658544
-1.3867186322486196,-2.5648158773447918,0.0,0.08353839228380384,-0.07913840813240394,0.0006322542604600494
-1.3867186322486196,-2.172116795646068,0.0,-0.032120691078565,-0.035768140199331985,-0.0035377224998225662
-1.3867186322486196,-1.7794177139473437,0.0,-0.032329349038074995,-0.061594252216506946,1.074092953976067e-05
-1.3867186322486196,-1.3867186322486196,0.0,0.03973253634470446,-0.07027340498320972,0.0002132011330728224
-1.3867186322486196,-0.9940195505498957,0.0,-0.008686610003292121,0.005311890353678188,0.00017791678127500944
-1.3867186322486196,-0.6013204688511715,0.0,0.02140309443710782,0.009484999338689223,0.0014834515883065413
-1.3867186322486196,-0.20862138715244738,0.0,0.034829289244427644,-0.00018240713114113516,0.0007887172643222254
-1.3867186322486196,0.18407769454627676,0.0,-0.01169989656362513,0.015893611487257597,-0.0007219825098379238
-1.3867186322486196,0.5767767762450009,0.0,-0.0531314514860933,0.03563105354396269,0.00019820956695644552
-1.3867186322486196,0.969475857943725,0.0,0.016974154509544113,0.01926185030511244,-0.00031524909848304385
-1.3867186322486196,1.3621749396424496,0.0,-0.00630635612640334,0.04465123933681161,0.0012306928208940392
-1.3867186322486196,1.7548740213411733,0.0,0.01079399631046432,0.07420828148919967,-0.0005571517085330817
-1.3867186322486196,2.147573103039898,0.0,-0.017827425299631102,0.07307904798419507,-0.006629530690887269
-1.3867186322486196,2.5402721847386216,0.0,-0.06922661104930128,0.05552006382376758,0.0027458491959365143
-1.3867186322486196,2.932971266437346,0.0,-0.035043136499691284,-0.018518486195288265,-0.004605565716161415
-0.9940195505498957,-2.9575149590435164,0.0,0.05771426199749597,-0.0869562431157712,-0.0036014841240534414
-0.9940195505498957,-2.5648158773447918,0.0,0.021277196563546888,-0.03666318276215184,-0.01167315361080384
-0.9940195505498957,-2.172116795646068,0.0,-0.07073672445893865,0.01857744003639473,-0.0041773627349825475
-0.9940195505498957,-1.7794177139473437,0.0,0.03599719330190871,-0.018706770209039384,-0.0026265426375808873
-0.9940195505498957,-1.3867186322486196,0.0,-0.030542243200384483,0.0019304991123084581,-0.0048371175538059405
-0.9940195505498957,-0.9940195505498957,0.0,-0.044177404646867945,0.05685376614261839,-0.00046022463435242363
-0.9940195505498957,-0.6013204688511715,0.0,0.03722632621622195,0.03268332266376886,-0.00043828613074810806
-0.9940195505498957,-0.20862138715244738,0.0,0.04261425881609024,0.015089650172117459,0.0015009384457393392
-0.9940195505498957,0.18407769454627676,0.0,-0.01372860770567064,0.019665343214677614,0.001302933964311816
-0.9940195505498957,0.5767767762450009,0.0,-0.024908215253638705,-0.006870414589854738,0.001379089454612811
-0.9940195505498957,0.969475857943725,0.0,-0.005232745359625015,-0.027527621520598053,-8.731684453469884e-05
-0.9940195505498957,1.3621749396424496,0.0,-0.056734233869827844,0.004239613762769269,0.0014552277408394867
-0.9940195505498957,1.7548740213411733,0.0,-0.04130444219540035,0.05458806834215486,-0.004238765692875112
-0.9940195505498957,2.147573103039898,0.0,0.004494579355625904,0.08990584498444738,-0.005046755990074255
-0.9940195505498957,2.5402721847386216,0.0,0.023337561917002293,0.03015034605871548,0.0033487286735455436
-0.9940195505498957,2.932971266437346,0.0,0.06470992657589335,-0.06086951339374936,0.004682511836737442
-0.6013204688511715,-2.9575149590435164,0.0,0.0304952870540103,0.06423806977186361,-0.005667417666455781
-0.6013204688511715,-2.5648158773447918,0.0,0.006911808597422907,0.061047439671141034,-0.006134321272385404
-0.6013204688511715,-2.172116795646068,0.0,-0.03331648764688047,-0.01744364288312186,-0.002331609489328031
-0.6013204688511715,-1.7794177139473437,0.0,0.02466648317930269,-0.022174259560014835,-0.003774859080991501
-0.6013204688511715,-1.3867186322486196,0.0,-0.10193375656396098,0.04080824815342881,-0.0006859028368989541
-0.6013204688511715,-0.9940195505498957,0.0,-0.014205648297436101,0.024757235193979613,-0.015804203348330242
-0.6013204688511715,-0.6013204688511715,0.0,0.08159433067265284,-0.018948983244878266,-0.00224165791869699
-0.6013204688511715,-0.20862138715244738,0.0,0.031105013371584597,-0.024087142301251977,-0.0008668969278622716
-0.6013204688511715,0.18407769454627676,0.0,-0.03498537485387637,0.0007415138672438801,0.0014959434241513438
-0.6013204688511715,0.5767767762450009,0.0,-0.022340240636526176,0.05232917435105909,0.001457457031863576
-0.6013204688511715,0.969475857943725,0.0,0.02676066862418599,0.05857465354631969,-0.002831084138681472
-0.6013204688511715,1.3621749396424496,0.0,-0.04211458509448246,-0.013949802861050901,-0.0015854933336475008
-0.6013204688511715,1.7548740213411733,0.0,-0.06590239373622654,-0.06436025718095459,-0.0011633172725210653
-0.6013204688511715,2.147573103039898,0.0,-0.010946387755015191,-0.05272084097020734,-0.005548805430731427
-0.6013204688511715,2.5402721847386216,0.0,0.049384265019926266,-0.02111402262405551,0.0016221386324002075
-0.6013204688511715,2.932971266437346,0.0,0.07483622717508048,0.025289493558891672,0.0023139864102166637
-0.20862138715244738,-2.9575149590435164,0.0,0.026036648711351314,0.054716269632570674,-0.0013584462513922871
-0.20862138715244738,-2.5648158773447918,0.0,0.034497067874673576,0.06840524470385835,-0.0009661924497076499
-0.20862138715244738,-2.172116795646068,0.0,0.030158355857497404,0.05603548398837664,0.0006779313388413312
-0.20862138715244738,-1.7794177139473437,0.0,-0.009013294717039707,0.045668062946937,-0.001458438783571147
-0.20862138715244738,-1.3867186322486196,0.0,-0.06787403225913279,-0.0008272951654964972,0.002585397835647926
-0.20862138715244738,-0.9940195505498957,0.0,0.02729301303916163,-0.07481879422508159,-0.0032646861944982185
-0.20862138715244738,-0.6013204688511715,0.0,0.04549308544143389,-0.03344623186520008,-0.0011258871113514449
-0.20862138715244738,-0.20862138715244738,0.0,0.014759692873756194,0.025715391954989744,-0.001960409505835807
-0.20862138715244738,0.18407769454627676,0.0,-0.03258740153711272,0.0023410219361293355,-0.0002553012377656176
-0.20862138715244738,0.5767767762450009,0.0,-0.0856832802228581,-0.013811290359714413,-0.003994099041591427
-0.20862138715244738,0.969475857943725,0.0,0.027776530683314326,0.04261037469266942,-0.010064852930141725
-0.20862138715244738,1.3621749396424496,0.0,0.03739110847933302,0.0436596027070306,-0.0006403142230424279
-0.20862138715244738,1.7548740213411733,0.0,-0.022218637497205686,-0.005627940074278352,-0.0025431676033220003
-0.20862138715244738,2.147573103039898,0.0,-0.027425663165416524,-0.03215194730500194,0.001816014553855791
-0.20862138715244738,2.5402721847386216,0.0,-0.004301799010270653,-0.015259156928899472,0.002850552395417156
-0.20862138715244738,2.932971266437346,0.0,0.005672263318862898,0.044373620831595614,0.00028983855029335857
0.18407769454627676,-2.9575149590435164,0.0,0.022560863977690554,-0.05513541477946747,-0.00048690113176031997
0.18407769454627676,-2.5648158773447918,0.0,-0.0027140791956208883,-0.02955988653197671,-0.0014028248930011977
0.18407769454627676,-2.172116795646068,0.0,0.021261277889032926,0.004589401192994277,0.0005861478925506946
0.18407769454627676,-1.7794177139473437,0.0,-0.011910751259197357,0.02349414709434655,0.0011128701002887076
0.18407769454627676,-1.3867186322486196,0.0,0.009837906099301658,0.02340568231118826,0.00256382309299169
0.18407769454627676,-0.9940195505498957,0.0,0.035112710479102235,-0.0026439141808257977,-0.0006782283131010324
0.18407769454627676,-0.6013204688511715,0.0,-0.004124673431989698,-0.0001558042740038689,-0.0029398504535411538
0.18407769454627676,-0.20862138715244738,0.0,0.011361607937104827,-0.00573454681192288,-0.0029437269291792112
0.18407769454627676,0.18407769454627676,0.0,0.00864851550589711,-0.021819166018051842,-0.002576003767050982
0.18407769454627676,0.5767767762450009,0.0,-0.07139554589385953,-0.04809666289834433,-0.0006575860722557434
0.18407769454627676,0.969475857943725,0.0,-0.013836687445803223,-0.06642160243880957,-0.003284566252964065
0.18407769454627676,1.3621749396424496,0.0,0.00986299040877561,-0.024049352131982716,0.0004321714465076091
0.18407769454627676,1.7548740213411733,0.0,-0.015257899258376825,0.02964535604098715,0.0012891603546750588
0.18407769454627676,2.147573103039898,0.0,-0.008756930776238219,0.035504157732594833,0.00041149958915848346
0.18407769454627676,2.5402721847386216,0.0,0.0019035584195302852,0.006399997809432387,0.0019409405758045103
0.18407769454627676,2.932971266437346,0.0,0.007382167442465681,-0.03974297333955945,0.0011511719526046756
0.5767767762450009,-2.9575149590435164,0.0,0.04410062349168132,0.008276397863261346,-0.003404517383090444
0.5767767762450009,-2.5648158773447918,0.0,-0.027473792515414555,-0.020426319016376163,-0.0008081167676305228
0.5767767762450009,-2.172116795646068,0.0,-0.007684761948385584,0.015999874713476765,0.00034682781363487325
0.5767767762450009,-1.7794177139473437,0.0,-0.02841054514550134,0.04366803271712897,-0.0007535629299178769
0.5767767762450009,-1.3867186322486196,0.0,0.004339766443529611,0.04824842118122521,-0.0017499870441365015
0.5767767762450009,-0.9940195505498957,0.0,0.055640405407015044,0.03526719055713095,0.00033661704961526675
0.5767767762450009,-0.6013204688511715,0.0,0.007746022871394514,0.01940912887006027,-0.0015527318180609201
0.5767767762450009,-0.20862138715244738,0.0,0.04130731364560278,-0.009065690256694861,-0.0026264733057308194
0.5767767762450009,0.18407769454627676,0.0,-0.011903648168792332,0.008422153986859205,-0.005013123458711191
0.5767767762450009,0.5767767762450009,0.0,-0.026951683595012495,-0.0008475926026282384,-0.001214338000425511
0.5767767762450009,0.969475857943725,0.0,-0.007872760851012215,-0.03465158360767947,-0.0008158601818840801
0.5767767762450009,1.3621749396424496,0.0,-0.019438308844432955,-0.0363268957399863,0.0004885972754356613
0.5767767762450009,1.7548740213411733,0.0,-0.033568968534112134,-0.05010331308601866,0.002937485922624687
0.5767767762450009,2.147573103039898,0.0,-0.004708552174249996,-0.08355063502474411,0.0013259495525707204
0.5767767762450009,2.5402721847386216,0.0,-0.021924273558279757,-0.018672646933871304,0.003934947186861172
0.5767767762450009,2.932971266437346,0.0,0.03673126274803223,0.04979994789622502,3.7008535206426536e-05
0.969475857943725,-2.9575149590435164,0.0,0.09239971210128006,0.003794244387883207,-0.0003305251424069086
0.969475857943725,-2.5648158773447918,0.0,-0.012225804258717762,-0.03032851524284679,-0.00104268316279164
0.969475857943725,-2.172116795646068,0.0,-0.05510122584986696,-0.03366620036980984,0.0005305604050740916
0.969475857943725,-1.7794177139473437,0.0,-0.034177824629952225,-0.008439197590991546,-0.004262049413637311
0.969475857943725,-1.3867186322486196,0.0,0.019125778749591156,-0.02684425637660335,-0.0048118879369559355
0.969475857943725,-0.9940195505498957,0.0,0.05309071566152504,0.002532530267859736,0.0003237594154166104
0.969475857943725,-0.6013204688511715,0.0,0.007172719127081034,0.02746179338058479,-0.0013315713051100164
0.969475857943725,-0.20862138715244738,0.0,0.02646942757897046,0.059101569489168226,-0.0010139013734713914
0.969475857943725,0.18407769454627676,0.0,-0.007931135664976698,0.06445113899374189,-0.0012050909788928659
0.969475857943725,0.5767767762450009,0.0,-0.005396242099874713,0.034793424163543446,-0.00031373930649916535
0.969475857943725,0.969475857943725,0.0,-0.009366371843083652,0.04284186163815931,-0.0010405278636772637
0.969475857943725,1.3621749396424496,0.0,-0.00924027306588019,0.046538546293467105,-0.0002719253035835691
0.969475857943725,1.7548740213411733,0.0,0.03938582345270112,-0.005730773175039065,0.0013809972967721302
0.969475857943725,2.147573103039898,0.0,0.012379175251498141,-0.06249957647824143,-0.009117224847535165
0.969475857943725,2.5402721847386216,0.0,-0.11770602993450219,-0.05606943024457123,0.0001562601542576419
0.969475857943725,2.932971266437346,0.0,0.0010692316987731473,-0.01608153622304525,-0.014425193469872545
1.3621749396424496,-2.9575149590435164,0.0,0.07271255242815727,-0.018732683602398992,-0.00022348692078204806
1.3621749396424496,-2.5648158773447918,0.0,0.01789660536245804,-0.005778510919642528,-0.003794875349090624
1.3621749396424496,-2.172116795646068,0.0,-0.058744407802727786,-0.02696795445737932,-0.001402348906740129
1.3621749396424496,-1.7794177139473437,0.0,-0.020372659465846963,-0.03535225729697157,0.0002882981623571775
1.3621749396424496,-1.3867186322486196,0.0,-0.010690087433002003,-0.031173910033508855,-0.00041282269440598906
1.3621749396424496,-0.9940195505498957,0.0,-0.01274313861575195,0.026818670130026506,0.0010602216892434723
1.3621749396424496,-0.6013204688511715,0.0,-0.005107275951143558,0.06984050742935538,-0.0009017599657586445
1.3621749396424496,-0.20862138715244738,0.0,0.007991799587801319,0.0543933957349929,-0.0009257600082592018
1.3621749396424496,0.18407769454627676,0.0,0.018021741999981414,0.039053611033362357,-0.002289509348061307
1.3621749396424496,0.5767767762450009,0.0,0.014773729604038263,0.017044608786675436,0.0015709913574523263
1.3621749396424496,0.969475857943725,0.0,-0.020122482537882614,0.012902899385041057,-0.0023730328217614715
1.3621749396424496,1.3621749396424496,0.0,0.022164095844114464,-0.00520788686227612,-0.005687912622137301
1.3621749396424496,1.7548740213411733,0.0,0.06451922001137246,-0.013790678754704931,-0.0017387081712391301
1.3621749396424496,2.147573103039898,0.0,0.021767698157132705,0.006690987689873473,-0.007212163675341542
1.3621749396424496,2.5402721847386216,0.0,-0.09546461350518479,-0.015343576033434407,-0.001735948137500874
1.3621749396424496,2.932971266437346,0.0,-0.016636923342770477,-0.04428278743928591,-0.0050668935222353976
1.7548740213411733,-2.9575149590435164,0.0,0.020208064708608878,-0.03751997568011683,0.0015114648867037286
1.7548740213411733,-2.5648158773447918,0.0,0.011727012877684836,0.013201187358635652,-0.0008803628623130671
1.7548740213411733,-2.172116795646068,0.0,-0.048053534268172736,0.017503864659941613,-0.0011288522487137023
1.7548740213411733,-1.7794177139473437,0.0,-0.011352978693874395,0.003218620516343522,-0.00013139285431080816
1.7548740213411733,-1.3867186322486196,0.0,-0.02092665042237348,-0.007661398460934894,-0.0013179080649653393
1.7548740213411733,-0.9940195505498957,0.0,-0.049275452400536955,0.002615194637983536,-0.0018082004321596115
1.7548740213411733,-0.6013204688511715,0.0,0.007339061141171394,-0.015296806824324688,-0.005880946254603184
1.7548740213411733,-0.20862138715244738,0.0,0.06319546918764228,-0.0752834477133436,0.001756364503230294
1.7548740213411733,0.18407769454627676,0.0,0.014356888629866761,-0.10915991499721317,0.0019479071395166027
1.7548740213411733,0.5767767762450009,0.0,0.021023415357960054,-0.07844903126070525,0.002671509779321976
1.7548740213411733,0.969475857943725,0.0,-0.018050446389871716,-0.08670588038838001,0.0010135317061002853
1.7548740213411733,1.3621749396424496,0.0,0.01682230696277743,-0.07581454929846901,-0.000655548080729867
1.7548740213411733,1.7548740213411733,0.0,0.028540783076544167,-0.022182967364613504,0.000592239080308328
1.7548740213411733,2.147573103039898,0.0,0.01227480193558574,0.017040678910614143,-0.0012840537923940083
1.7548740213411733,2.5402721847386216,0.0,-0.041713261498920726,-0.022683863269773154,0.0015330045258587473
1.7548740213411733,2.932971266437346,0.0,-0.006167109075182919,-0.06486835763307744,0.0025022003239834763
2.147573103039898,-2.9575149590435164,0.0,0.007844927170029152,0.016295452404761244,0.0009119354225685764
2.147573103039898,-2.5648158773447918,0.0,-0.025791437508676754,0.016498494189469876,0.0007247308936614709
2.147573103039898,-2.172116795646068,0.0,-0.03407691704080615,0.042811982659892764,0.000575391571099433
2.147573103039898,-1.7794177139473437,0.0,0.0180017899905351,0.015515181279253432,-5.8430939390405925e-05
2.147573103039898,-1.3867186322486196,0.0,-0.029363322320124348,-0.001581871858545067,-0.0020892322753691722
2.147573103039898,-0.9940195505498957,0.0,-0.046991181172052435,-0.001963953893142703,-0.0039864416585168065
2.147573103039898,-0.6013204688511715,0.0,0.0669449332488345,-0.037305108540056815,-0.003243426084024579
2.147573103039898,-0.20862138715244738,0.0,0.10186742557788872,-0.06330382081879767,-0.002584373257119193
2.147573103039898,0.18407769454627676,0.0,-0.009770865732036222,-0.040482754945247244,-0.01193319186516489
2.147573103039898,0.5767767762450009,0.0,-0.004528582401396225,-0.0008985277974585624,-0.0016005937246500552
2.147573103039898,0.969475857943725,0.0,0.0018456649483916882,0.001573836396753791,-0.0028632662634200954
2.147573103039898,1.3621749396424496,0.0,-0.0057670754623533535,-0.01847653629756787,-0.004582323441695183
2.147573103039898,1.7548740213411733,0.0,-0.03122005969617993,0.0065561728887041735,0.0005069419679851733
2.147573103039898,2.147573103039898,0.0,0.02614963666473667,-0.0025287063899897266,-0.0007235984588282635
2.147573103039898,2.5402721847386216,0.0,-0.005550428940461434,-0.02203230682511099,-0.0019253266064479537
2.147573103039898,2.932971266437346,0.0,-0.029601513229988052,0.015948279779621703,0.0027248544984101062
2.5402721847386216,-2.9575149590435164,0.0,0.02835170538851028,0.005383093034928021,-0.0008125767434703408
2.5402721847386216,-2.5648158773447918,0.0,-0.0457442826329658,0.011221436540959688,0.0008949943621703887
2.5402721847386216,-2.172116795646068,0.0,-0.03952890973871277,-0.0051335097228195105,-0.0010751879382980632
2.5402721847386216,-1.7794177139473437,0.0,0.023822869530334207,0.00850545858290239,-0.0022868726813017122
2.5402721847386216,-1.3867186322486196,0.0,-0.0005690706089899761,0.019274763630763414,0.0010947856871515737
2.5402721847386216,-0.9940195505498957,0.0,-0.005858087778475657,-0.048840873988437346,0.0020718094234278162
2.5402721847386216,-0.6013204688511715,0.0,0.07952574871364869,-0.07860308377924682,0.002766114231878448
2.5402721847386216,-0.20862138715244738,0.0,0.03874974528518722,-0.004618254268027117,-0.0036520042002795633
2.5402721847386216,0.18407769454627676,0.0,-0.03118543671232022,0.05048991580465791,-0.00535244928219872
2.5402721847386216,0.5767767762450009,0.0,-0.024797187830375378,0.029777288280537155,-0.0036256499626039487
2.5402721847386216,0.969475857943725,0.0,0.010209797492352542,0.03650977382650712,-0.0027135986083032617
2.5402721847386216,1.3621749396424496,0.0,-0.010742583173671182,0.04881731736951747,-8.740591100926155e-05
2.5402721847386216,1.7548740213411733,0.0,-0.005529933898253379,0.03685828531206688,-0.0015066091637712118
2.5402721847386216,2.147573103039898,0.0,0.0525084087157306,0.010445855688395437,-0.002264120911160874
2.5402721847386216,2.5402721847386216,0.0,-0.043444882490194,0.042666680034419355,-0.0038572653387003012
2.5402721847386216,2.932971266437346,0.0,-0.025766592234252247,0.028680508632068315,-0.0004389695021201338
2.932971266437346,-2.9575149590435164,0.0,-0.004512266462412682,0.04035663248491558,0.0012204585257179006
2.932971266437346,-2.5648158773447918,0.0,0.0009142374608914969,0.035921857075590834,0.0010950876265584009
2.932971266437346,-2.172116795646068,0.0,0.0018453615635433867,-0.03266738586887462,-0.001398593153818281
2.932971266437346,-1.7794177139473437,0.0,-0.02763425720037746,-0.03374156433148494,0.0007969182151623077
2.932971266437346,-1.3867186322486196,0.0,0.006748187785715133,0.0002906459445569283,0.001583144835064178
2.932971266437346,-0.9940195505498957,0.0,0.050782206574246216,-0.011904598815238083,0.0033497060437713043
2.932971266437346,-0.6013204688511715,0.0,0.039247948727035326,-0.0013598980478709798,-0.0016361064605201479
2.932971266437346,-0.20862138715244738,0.0,-0.03358208189580414,0.038691244535751,-0.0013682315181960717
2.932971266437346,0.18407769454627676,0.0,-0.007804808061553228,0.04186737012294584,-0.003238400042216359
2.932971266437346,0.5767767762450009,0.0,0.004250667854518367,0.007658319835555797,-0.002521772896795014
2.932971266437346,0.969475857943725,0.0,0.014785733335120288,-0.01972022472144886,-0.0020925471379576307
2.932971266437346,1.3621749396424496,0.0,-0.022712120377411882,-0.027093517503913155,-0.0011104775015837202
2.932971266437346,1.7548740213411733,0.0,-0.015271337354843055,-0.00955775304318261,-0.0013669361422155612
2.932971266437346,2.147573103039898,0.0,0.011769376821264194,0.057993034285696785,0.00040538292733052306
2.932971266437346,2.5402721847386216,0.0,-0.023340852872840365,0.053205644938276765,0.0011048846178499574
2.932971266437346,2.932971266437346,0.0,0.004514369564456812,-0.0009155601925874071,-0.0005225258434926631
-2.9575149590435164,-2.9575149590435164,0.3,-0.027957871428517342,-0.027290024615634994,8.162871996069662e-05
-2.9575149590435164,-2.5648158773447918,0.3,-0.0017393725709850412,-0.012537294439046241,-0.0003135708862733608
-2.9575149590435164,-2.172116795646068,0.3,0.01932001053459625,0.040261820958240165,-0.0009901930765790134
-2.9575149590435164,-1.7794177139473437,0.3,-0.0350410540085333,0.030361746771601517,0.0007552942423421996
-2.9575149590435164,-1.3867186322486196,0.3,0.022685546024676907,-0.004511659290330353,0.001455761052876449
-2.9575149590435164,-0.9940195505498957,0.3,0.03012269468965565,0.0076632399947176464,0.0018634775755928153
-2.9575149590435164,-0.6013204688511715,0.3,0.010683798872359018,0.03706003046902123,0.000825557032319086
-2.9575149590435164,-0.20862138715244738,0.3,-0.011240128653004309,0.024331872277018583,0.0010415497156272446
-2.9575149590435164,0.18407769454627676,0.3,0.000808008158453527,-0.028461597996422446,-0.0016429147692539213
-2.9575149590435164,0.5767767762450009,0.3,0.018719142500518437,-0.010451514208820466,-0.0019347611930556716
-2.9575149590435164,0.969475857943725,0.3,0.03309362802324521,-0.02407604159710957,-0.0026349605461652996
-2.9575149590435164,1.3621749396424496,0.3,-0.01681929306271581,-0.028158358419360412,-0.0039455075659358095
